mOBJECTID,STATEFP,CD119FP,GEOID,GEOIDFQ,NAMELSAD,LSAD,CDSESSN,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OFFICE_ID,BIOGUIDE_ID,OFFICE_AUDIT_ID,PREFIX,FIRSTNAME,MIDDLENAME,LASTNAME,SUFFIX,LISTING_NAME,PHONE,WEBSITEURL,VACANT,CONTACTFORMURL,PHOTOURL,FACE_BOOK_URL,TWITTER_URL,YOUTUBE_URL,INSTAGRAM_URL,FLICKR_URL,PARTY,DISTRICT,STATE,VACANCY,ROOM_NUM,HOB,COMMITTEE_ASSIGNMENTS,LAST_UPDATED,Shape__Area,Shape__Length
265,36,19,3619,5001900US3619,Congressional District 19,C2,119,G5200,N,21303642317,387688812,+42.2553077,-074.9094493,NY19,R000622,00011013,Mr. ,Josh,,Riley,,"Riley, Josh",55441,https://riley.house.gov/,N,https://riley.house.gov/contact,https://ziplook.house.gov/zip/pictures/ny19_riley.jpg,https://www.facebook.com/RepRileyNY,https://x.com/RepRileyNY,,https://www.instagram.com/RepRileyNY/,,D,19,,,128,CHOB,Agriculture;Small Business;Transportation,,39621289248.7578,1620382.2350743
266,36,20,3620,5001900US3620,Congressional District 20,C2,119,G5200,N,3538011162,96162457,+42.7892269,-073.8980014,NY20,T000469,00010070,Mr. ,Paul,,Tonko,,"Tonko, Paul",55076,https://tonko.house.gov/,N,https://tonko.house.gov/forms/writeyourrep/,https://ziplook.house.gov/zip/pictures/ny20_tonko.jpg,http://www.facebook.com/paul.tonko#!/reppaultonko,https://twitter.com/reppaultonko,https://www.youtube.com/reppaultonko,https://www.instagram.com/reppaultonko/,,D,20,,,2369,RHOB,"Energy and Commerce;Science, Space, and Technology",,6750786511.95703,524331.622651171
267,36,21,3621,5001900US3621,Congressional District 21,C2,119,G5200,N,42187937550,1964815477,+43.8779944,-074.5523294,NY21,S001196,00010223,Ms. ,Elise,M.,Stefanik,,"Stefanik, Elise",54611,https://stefanik.house.gov/,N,https://stefanik.house.gov/email-me,https://ziplook.house.gov/zip/pictures/ny21_stefanik.jpg,http://www.facebook.com/RepEliseStefanik,http://twitter.com/RepStefanik,https://www.youtube.com/c/repelisestefanik,https://www.instagram.com/repstefanik/?hl=en,,R,21,,,2211,RHOB,Armed Services;Education and Workforce;Intelligence (Permanent),,85059898684.9453,1763636.74193856
268,36,22,3622,5001900US3622,Congressional District 22,C2,119,G5200,N,6272686769,184577255,+42.9201182,-075.9876542,NY22,M001231,00011014,Mr. ,John,W.,Mannion,,"Mannion, John",53701,https://mannion.house.gov/,N,https://mannion.house.gov/contact,https://ziplook.house.gov/zip/pictures/ny22_mannion.jpg,https://www.facebook.com/CongressmanJohnMannion,https://x.com/JohnMannionNY22,,https://www.instagram.com/congressmannion/,,D,22,,,1516,LHOB,"Education and Workforce;Science, Space, and Technology;Transportation",,12044276869.3828,656161.655490154
269,36,23,3623,5001900US3623,Congressional District 23,C2,119,G5200,N,16726780415,1663918089,+42.3229717,-078.2217591,NY23,L000600,00010846,Mr. ,Nicholas,A.,Langworthy,,"Langworthy, Nicholas",53161,https://langworthy.house.gov,N,https://langworthy.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny23_langworthy.jpg,https://www.facebook.com/profile.php?id=100089006363459,https://x.com/RepLangworthy,https://www.youtube.com/@replangworthy,https://www.instagram.com/replangworthy/,,R,23,,,1630,LHOB,Agriculture;Oversight and Gov Reform;Rules,,33658733804.043,1375299.58811918
270,36,01,3601,5001900US3601,Congressional District 1,C2,119,G5200,N,1718383079,3157342891,+40.9997205,-072.5628909,NY01,L000598,00010837,Mr. ,Nick,,LaLota,,"LaLota, Nick",53826,https://lalota.house.gov,N,https://lalota.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny01_lalota.jpg,https://www.facebook.com/replalota,https://x.com/replalota,,https://www.instagram.com/replalota,,R,01,,,1530,LHOB,Armed Services;Homeland Security;Small Business,,8568111344.37109,499066.853408025
271,36,24,3624,5001900US3624,Congressional District 24,C2,119,G5200,N,18359314042,7911690980,+43.2466554,-077.2344515,NY24,T000478,00010847,Ms. ,Claudia,,Tenney,,"Tenney, Claudia",53665,https://tenney.house.gov/,N,https://tenney.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny24_tenney.jpg,https://www.facebook.com/RepClaudiaTenney,https://twitter.com/RepTenney,,,,R,24,,,2349,RHOB,"Science, Space, and Technology;Ways and Means",,49538899919.125,1868821.32420437
272,36,02,3602,5001900US3602,Congressional District 2,C2,119,G5200,N,617936747,681675833,+40.7015058,-073.1738015,NY02,G000597,00010661,Mr. ,Andrew,R.,Garbarino,,"Garbarino, Andrew",57896,https://garbarino.house.gov,N,https://garbarino.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny02_garbarino.jpg,https://www.facebook.com/RepAndrewGarbarino/,https://x.com/RepGarbarino,https://www.youtube.com/channel/UCX2bIeS3GwszQNxqPOGmtmw,https://www.instagram.com/repandrewgarbarino/,,R,02,,,2344,RHOB,Ethics;Financial Services;Homeland Security,,2263256873.5,229391.143419307
273,36,25,3625,5001900US3625,Congressional District 25,C2,119,G5200,N,1832886190,1838563835,+43.3233952,-077.7154890,NY25,M001206,00010417,Mr. ,Joseph,D.,Morelle,,"Morelle, Joseph",53615,https://morelle.house.gov,N,https://morelleforms.house.gov/contact/?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/ny25_morelle.jpg,http://www.facebook.com/RepJoeMorelle/,http://twitter.com/repjoemorelle,,,,D,25,,,570,CHOB,Appropriations;House Administration;Joint Library,,6934051446.43359,376700.218099484
274,36,03,3603,5001900US3603,Congressional District 3,C2,119,G5200,N,499439182,199933334,+40.8353356,-073.5771426,NY03,S001201,00010951,Mr. ,Thomas,R.,Suozzi,,"Suozzi, Thomas R.",53335,https://suozzi.house.gov,N,https://suozzi.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny03_suozzi.jpg,,,,,,D,03,,,1117,LHOB,,,1223083711.39063,187081.926527806
275,36,26,3626,5001900US3626,Congressional District 26,C2,119,G5200,N,677110462,61472758,+42.9776633,-078.8504988,NY26,K000402,00010952,Mr. ,Timothy,M,Kennedy,,"Kennedy, Timothy",53306,https://kennedy.house.gov,N,https://kennedy.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ny26_kennedy.jpg,,,,,,D,26,,,2269,RHOB,the Budget;Ways and Means,,1380531091.70703,199786.793244083
276,36,04,3604,5001900US3604,Congressional District 4,C2,119,G5200,N,295396939,194013684,+40.6273483,-073.6078072,NY04,G000602,00011011,Ms. ,Laura,,Gillen,,"Gillen, Laura",55516,https://gillen.house.gov/,N,https://gillen.house.gov/contact,https://ziplook.house.gov/zip/pictures/ny04_gillen.jpg,https://www.facebook.com/replauragillen,https://x.com/replauragillen,,https://www.instagram.com/replauragillen/,,D,04,,,428,CHOB,Homeland Security;House Administration;Transportation,,850576166.132813,132435.016844567
277,36,05,3605,5001900US3605,Congressional District 5,C2,119,G5200,N,121993322,169482950,+40.6697044,-073.8041084,NY05,M001137,00010058,Mr. ,Gregory,W.,Meeks,,"Meeks, Gregory",53461,https://meeks.house.gov,N,https://meeks.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny05_meeks.jpg,http://www.facebook.com/gregorymeeksny05,http://twitter.com/GregoryMeeks,http://www.youtube.com/user/repgregorymeeks,http://instagram.com/repgregorymeeks,,D,05,,,2310,RHOB,Financial Services;Foreign Affairs,,506074338.5625,148981.368039229
278,36,06,3606,5001900US3606,Congressional District 6,C2,119,G5200,N,66826735,796953,+40.7363880,-073.8314807,NY06,M001188,00009932,Ms. ,Grace,,Meng,,"Meng, Grace",52601,https://meng.house.gov,N,https://meng.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny06_meng.jpg,https://www.facebook.com/repgracemeng,https://twitter.com/RepGraceMeng,http://www.youtube.com/channel/UCHg516zJKbIBtXFAJ0nu3XQ,,,D,06,,,2209,RHOB,Appropriations,,117907892.371094,74254.9485792577
279,36,07,3607,5001900US3607,Congressional District 7,C2,119,G5200,N,56842677,1201683,+40.7123918,-073.9199105,NY07,V000081,00010059,Ms. ,Nydia,M.,Velazquez,,"Velazquez, Nydia",52361,https://velazquez.house.gov,N,https://velazquez.house.gov/zip_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny07_velazquez.jpg,https://www.facebook.com/pages/Nydia-Velazquez/8037068318,https://twitter.com/NydiaVelazquez,https://www.youtube.com/user/nydiavelazquez,,,D,07,,,2302,RHOB,Financial Services;Natural Resources;Small Business,,101128080.375,69372.3694518958
280,36,08,3608,5001900US3608,Congressional District 8,C2,119,G5200,N,69097708,47278107,+40.6136353,-073.9188332,NY08,J000294,00009933,Mr. ,Hakeem,S.,Jeffries,,"Jeffries, Hakeem",55936,https://jeffries.house.gov,N,https://jeffries.house.gov/contact/email-me/,https://ziplook.house.gov/zip/pictures/ny08_jeffries.jpg,https://www.facebook.com/RepJeffries/,https://twitter.com/RepJeffries,https://www.youtube.com/channel/UCYVmbsjoNbQ4j-PCQIYgpWQ,https://www.instagram.com/repjeffries/,,D,08,,,2433,RHOB,,,202157547.871094,99878.9772247865
281,36,09,3609,5001900US3609,Congressional District 9,C2,119,G5200,N,39383003,0,+40.6389234,-073.9510159,NY09,C001067,00010158,Ms. ,Yvette,D.,Clarke,,"Clarke, Yvette",56231,https://clarke.house.gov/,N,https://clarke.house.gov/contact/email/,https://ziplook.house.gov/zip/pictures/ny09_clarke.jpg,https://www.facebook.com/repyvettedclarke/,https://twitter.com/RepYvetteClarke/,https://www.youtube.com/user/repyvetteclarke/,,,D,09,,,2058,RHOB,Energy and Commerce;Homeland Security,,68464949.5390625,47167.1276957026
282,36,10,3610,5001900US3610,Congressional District 10,C2,119,G5200,N,39707700,20326251,+40.6811865,-074.0037868,NY10,G000599,00010840,Mr. ,Daniel,S.,Goldman,,"Goldman, Daniel",57944,https://goldman.house.gov,N,https://goldman.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny10_goldman.jpg,https://www.facebook.com/RepDanGoldman,https://x.com/RepDanGoldman,,https://www.instagram.com/repdangoldman/,,D,10,,,245,CHOB,Homeland Security;Oversight and Gov Reform,,104496952.929688,60816.0252508398
283,36,11,3611,5001900US3611,Congressional District 11,C2,119,G5200,N,166353199,130066034,+40.5669743,-074.1263136,NY11,M000317,00010662,Ms. ,Nicole,,Malliotakis,,"Malliotakis, Nicole",53371,https://malliotakis.house.gov,N,https://malliotakis.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ny11_malliotakis.jpg,https://www.facebook.com/RepMalliotakis,https://x.com/RepMalliotakis,,,,R,11,,,351,CHOB,Ways and Means,,514209881.945313,106111.690037536
284,36,12,3612,5001900US3612,Congressional District 12,C2,119,G5200,N,24784552,10382847,+40.7648052,-073.9751822,NY12,N000002,00010841,Mr. ,Jerrold,,Nadler,,"Nadler, Jerrold",55635,https://nadler.house.gov,N,https://nadler.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ny12_nadler.jpg,https://www.facebook.com/CongressmanNadler,https://twitter.com/RepJerryNadler,https://www.youtube.com/user/CongressmanNadler,https://www.instagram.com/repjerrynadler/?hl=en,,D,12,,,2132,RHOB,the Judiciary,,61368582.6523438,43785.9948259731
285,36,13,3613,5001900US3613,Congressional District 13,C2,119,G5200,N,28514225,9212220,+40.8030603,-073.9471189,NY13,E000297,00010369,Mr. ,Adriano,,Espaillat,,"Espaillat, Adriano",54365,https://espaillat.house.gov,N,https://espaillat.house.gov/contact,https://ziplook.house.gov/zip/pictures/ny13_espaillat.jpg,https://www.facebook.com/RepEspaillat/,https://twitter.com/RepEspaillat,,https://www.instagram.com/repadrianoespaillat/,,D,13,,,2332,RHOB,Appropriations;the Budget,,65969805.2109375,55827.1049211599
286,36,14,3614,5001900US3614,Congressional District 14,C2,119,G5200,N,75966983,45061606,+40.8187450,-073.8437344,NY14,O000172,00010488,Ms. ,Alexandria,,Ocasio-Cortez,,"Ocasio-Cortez, Alexandria",53965,https://ocasio-cortez.house.gov/,N,https://ocasio-cortez.house.gov/contact,https://ziplook.house.gov/zip/pictures/ny14_ocasiocortez.jpg,https://www.facebook.com/repAOC/,https://twitter.com/AOC,https://www.youtube.com/channel/UC6XBnYptBnproA__ydn-b0A,https://instagram.com/repaoc,,D,14,,,250,CHOB,Natural Resources;Oversight and Gov Reform,,211514166.566406,88756.5262139837
287,36,15,3615,5001900US3615,Congressional District 15,C2,119,G5200,N,48167602,3175634,+40.8627545,-073.8787941,NY15,T000486,00010663,Mr. ,Ritchie,,Torres,,"Torres, Ritchie",54361,https://ritchietorres.house.gov,N,https://ritchietorres.house.gov/contact,https://ziplook.house.gov/zip/pictures/ny15_torres.jpg,https://www.facebook.com/RepRitchie,https://twitter.com/repritchie,,https://www.instagram.com/repritchie,,D,15,,,1414,LHOB,Financial Services;Sel Comm Strategic Comp Us Chi,,89867944.1132813,70812.9639465418
288,37,11,3711,5001900US3711,Congressional District 11,C2,119,G5200,N,16168396453,167736604,+35.4866645,-082.9465325,NC11,E000246,00010829,Mr. ,Chuck,,Edwards,,"Edwards, Chuck",56401,https://edwards.house.gov,N,https://edwards.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/nc11_edwards.jpg,https://facebook.com/RepChuckEdwards,https://x.com/RepChuckEdwards,https://youtube.com/@RepChuckEdwards,https://instagram.com/RepChuckEdwards,,R,11,,,1505,LHOB,Oversight and Gov Reform;the Budget;Transportation,,24696362050.9414,1066848.68054437
289,37,01,3701,5001900US3701,Congressional District 1,C2,119,G5200,N,21605896908,2444463660,+36.0379001,-077.1782646,NC01,D000230,00010825,Mr. ,Donald,G.,Davis,,"Davis, Donald",53101,https://dondavis.house.gov,N,https://dondavis.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/nc01_davis.jpg,https://facebook.com/RepDonDavis,https://x.com/RepDonDavis,,https://instagram.com/RepDonDavis,,D,01,,,1123,LHOB,Agriculture;Armed Services,,36856941393.4453,1312611.98355882
290,37,12,3712,5001900US3712,Congressional District 12,C2,119,G5200,N,707964532,4001378,+35.2393588,-080.8143733,NC12,A000370,00010173,Ms. ,Alma,S.,Adams,,"Adams, Alma",51510,https://adams.house.gov,N,https://adamsforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/nc12_adams.jpg,http://www.facebook.com/CongresswomanAdams,http://twitter.com/RepAdams,,,,D,12,,,2436,RHOB,Agriculture;Education and Workforce,,1069688600.95703,218393.832082688
291,37,02,3702,5001900US3702,Congressional District 2,C2,119,G5200,N,1059278899,10864405,+35.8218444,-078.6043316,NC02,R000305,00010655,Ms. ,Deborah,K.,Ross,,"Ross, Deborah",53032,https://ross.house.gov,N,https://rossforms.house.gov/forms/writeyourrep/,https://ziplook.house.gov/zip/pictures/nc02_ross.jpg,https://www.facebook.com/RepDeborahRoss/,https://twitter.com/RepDeborahRoss,,https://www.instagram.com/repdeborahross/,,D,02,,,1221,LHOB,"Ethics;Science, Space, and Technology;the Judiciary",,1631121291.95703,274869.013695672
292,37,13,3713,5001900US3713,Congressional District 13,C2,119,G5200,N,9624166547,130198241,+35.5307342,-078.3934818,NC13,K000405,00011005,Mr. ,Brad,,Knott,,"Knott, Brad",54531,https://knott.house.gov/,N,https://knott.house.gov/contact,https://ziplook.house.gov/zip/pictures/nc13_knott.jpg,https://www.facebook.com/RepKnott/,https://x.com/RepKnott,https://www.youtube.com/@RepKnott,https://www.instagram.com/repknott/,,R,13,,,1239,LHOB,Financial Services,,14893438281.1016,1156101.83003451
293,37,03,3703,5001900US3703,Congressional District 3,C2,119,G5200,N,17741590629,8820483286,+35.2180338,-076.8584103,NC03,M001210,00010605,Mr. ,Gregory,F.,Murphy,,"Murphy, Gregory",53415,https://murphy.house.gov,N,https://gregmurphyforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/nc03_gregmurphy.jpg,http://www.facebook.com/RepGregMurphy/,http://twitter.com/RepGregMurphy,http://www.youtube.com/HouseConference,http://instagram.com/housegop/,,R,03,,,407,CHOB,House Administration;Veterans' Affairs;Ways and Means,,39881359548.9844,1427733.73128411
294,37,14,3714,5001900US3714,Congressional District 14,C2,119,G5200,N,5678177714,109089746,+35.4334270,-081.6003281,NC14,M001236,00011006,Mr. ,Tim,,Moore,,"Moore, Tim",55634,https://timmoore.house.gov/,N,https://timmoore.house.gov/contact,https://ziplook.house.gov/zip/pictures/nc14_moore.jpg,https://www.facebook.com/CongressmanTimMoore,https://x.com/RepTimMooreNC,,https://www.instagram.com/reptimmoorenc/,,R,14,,,1424,LHOB,"Armed Services;Science, Space, and Technology",,8736704542.89063,806448.152719225
295,37,04,3704,5001900US3704,Congressional District 4,C2,119,G5200,N,2726988314,75959926,+35.9443640,-079.0214176,NC04,F000477,00010826,Mrs.,Valerie,P.,Foushee,,"Foushee, Valerie",51784,https://foushee.house.gov,N,https://foushee.house.gov/contact,https://ziplook.house.gov/zip/pictures/nc04_foushee.jpg,https://www.facebook.com/RepValerieFoushee/,https://twitter.com/ValerieFoushee,,https://www.instagram.com/repvaleriefoushee/,,D,04,,,1716,LHOB,"Science, Space, and Technology;Transportation",,4285406256.71094,461181.222193577
296,37,05,3705,5001900US3705,Congressional District 5,C2,119,G5200,N,10880632368,95450858,+36.2730786,-080.8667458,NC05,F000450,00007507,Ms. ,Virginia,,Foxx,,"Foxx, Virginia",52071,https://foxx.house.gov/,N,https://foxx.house.gov/connect/default.aspx,https://ziplook.house.gov/zip/pictures/nc05_foxx.jpg,https://www.facebook.com/RepVirginiaFoxx,https://twitter.com/virginiafoxx,https://www.youtube.com/user/RepVirginiaFoxx,https://instagram.com/repvirginiafoxx,https://www.flickr.com/photos/repvirginiafoxx/,R,05,,,2462,RHOB,Education and Workforce;Oversight and Gov Reform,,16920799902.9766,957969.700372203
297,37,06,3706,5001900US3706,Congressional District 6,C2,119,G5200,N,4278704975,91544647,+35.7885034,-080.3652239,NC06,M001240,00011002,Mr. ,Addison,P.,McDowell,,"McDowell, Addison",53065,https://mcdowell.house.gov/,N,https://mcdowell.house.gov/contact,https://ziplook.house.gov/zip/pictures/nc06_mcdowell.jpg,https://www.facebook.com/RepMcDowell,https://x.com/RepMcDowell,,,,R,06,,,1032,LHOB,Education and Workforce;Foreign Affairs,,6656297441.16797,536237.378023414
298,37,07,3707,5001900US3707,Congressional District 7,C2,119,G5200,N,12540172469,1124743433,+34.4593003,-078.4057422,NC07,R000603,00010214,Mr. ,David,,Rouzer,,"Rouzer, David",52731,https://rouzer.house.gov/,N,https://rouzerforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/nc07_rouzer.jpg,http://www.facebook.com/RepRouzer,https://twitter.com/DavidRouzer,https://www.youtube.com/channel/UCBvOxpqoGi1HlHjX9v_gHZw,https://www.instagram.com/repdavidrouzer/,,R,07,,,2333,RHOB,Agriculture;Transportation,,20148476185.7109,952365.752227554
299,37,08,3708,5001900US3708,Congressional District 8,C2,119,G5200,N,9647745039,109022957,+35.0510945,-079.9841928,NC08,H001102,00011003,Mr. ,Mark,,Harris,,"Harris, Mark",51976,https://markharris.house.gov/,N,https://markharris.house.gov/contact,https://ziplook.house.gov/zip/pictures/nc08_harris.jpg,https://www.facebook.com/RepMarkHarris,https://x.com/RepMarkHarrisNC,https://www.youtube.com/@RepMarkHarrisNC,https://www.instagram.com/repmarkharris/,,R,08,,,126,CHOB,Homeland Security;the Judiciary,,14587562677.7461,822741.502434557
300,37,09,3709,5001900US3709,Congressional District 9,C2,119,G5200,N,8427950414,135188136,+35.5912562,-079.4799628,NC09,H001067,00010828,Mr. ,Richard,,Hudson,,"Hudson, Richard",53715,https://hudson.house.gov,N,https://hudson.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/nc09_hudson.jpg,http://www.facebook.com/RepRichHudson,http://twitter.com/RepRichHudson,http://www.youtube.com/user/reprichhudson,http://instagram.com/reprichhudson/,,R,09,,,2112,RHOB,Energy and Commerce,,12979796334.9023,1002395.22984764
